team_offense,team_defense,largest_abs_edge
Virginia,Florida,0.015092970920893425
Virginia,Florida Atlantic,0.015328060354160669
Virginia,Florida International,0.014669052516589788
Virginia,Florida State,0.02000354662283186
Virginia,Fresno State,0.018195914941176155
Virginia,Georgia,0.018514460637936252
Virginia,Georgia Southern,0.024879337342839657
Virginia,Georgia State,0.017896607980017472
Virginia,Georgia Tech,0.013700807358465445
Virginia,Hawai'i,0.013666371272202996
Virginia,Houston,0.02030392478307426
Virginia,Illinois,0.02342128169588069
Virginia,Indiana,0.01825716280271456
Virginia,Iowa,0.01678817512970303
Virginia,Iowa State,0.016331483712449472
Virginia,Jacksonville State,0.013322050863202116
Virginia,James Madison,0.015178686132769877
Virginia,Kansas,0.020112802414249197
Virginia,Kansas State,0.0122845606610422
Virginia,Kennesaw State,0.014786501234480146
Virginia,Kent State,0.018500975394922715
Virginia,Kentucky,0.019479744981588606
Virginia,LSU,0.0169874482604054
Virginia,Liberty,0.015894609892345823
Virginia,Louisiana,0.012620702183552022
Virginia,Louisiana Tech,0.018454122585980597
Virginia,Louisville,0.02413157310844669
Virginia,Marshall,0.022589568443572353
Virginia,Maryland,0.01576975546991228
Virginia,Massachusetts,0.018242538676430074
Virginia,Memphis,0.02351681239375423
Virginia,Miami,0.019248792580814935
Virginia,Miami (OH),0.017662888421643385
Virginia,Michigan,0.009724126754789151
Virginia,Michigan State,0.014695547785653821
Virginia,Middle Tennessee,0.021050486077957745
Virginia,Minnesota,0.024436358140549015
Virginia,Mississippi State,0.015889574990417862
Virginia,Missouri,0.012922267928833577
Virginia,Missouri State,0.014203982987054779
Virginia,NC State,0.023575433135448454
Virginia,Navy,0.016789541838809936
Virginia,Nebraska,0.018194395913925847
Virginia,Nevada,0.019603362535549364
Virginia,New Mexico,0.014703215125477693
Virginia,New Mexico State,0.013081280136124652
Virginia,North Carolina,0.014761814206702398
Virginia,North Dakota State,0.018308539547279675
Virginia,North Texas,0.03122718326417834
Virginia,Northern Illinois,0.005069900633322468
Virginia,Northwestern,0.018921505893773515
Virginia,Notre Dame,0.019248804807758608
Virginia,Ohio,0.01742849159695903
Virginia,Ohio State,0.01463094570135599
Virginia,Oklahoma,0.014275796876258932
Virginia,Oklahoma State,0.02357770761991901
Virginia,Old Dominion,0.017404011434984802
Virginia,Ole Miss,0.026260802270700462
Virginia,Oregon,0.021886658661784943
Virginia,Oregon State,0.011449234250648147
Virginia,Penn State,0.014945018927451627
Virginia,Pittsburgh,0.01679638318015143
Virginia,Purdue,0.015614638054990887
Virginia,Rice,0.01802890525730102
Virginia,Rutgers,0.023180823002452885
Virginia,SMU,0.011434651864985615
Virginia,Sacramento State,0.02062822218685279
Virginia,Sam Houston,0.004240018253799336
Virginia,San Diego State,0.01264525413029012
Virginia,San José State,0.015890436658259243
Virginia,South Alabama,0.020554585163923382
Virginia,South Carolina,0.017076241358772608
Virginia,South Florida,0.02313633230341002
Virginia,Southern Miss,0.026172729822923443
Virginia,Stanford,0.020186017046457252
Virginia,Syracuse,0.016689798987658013
Virginia,TCU,0.017098565901745064
Virginia,Temple,0.019406757563717788
Virginia,Tennessee,0.01041102335909249
Virginia,Texas,0.015459978340494021
Virginia,Texas A&M,0.015957837491989733
Virginia,Texas State,0.018687976672309453
Virginia,Texas Tech,0.020563851520489822
Virginia,Toledo,0.020843527490037955
Virginia,Troy,0.018571517019741232
Virginia,Tulane,0.016648642643763156
Virginia,Tulsa,0.021852509863676848
Virginia,UAB,0.018597917823902566
Virginia,UCF,0.021481564336373056
Virginia,UCLA,0.013475377068216063
Virginia,UConn,0.01502641389079077
Virginia,UL Monroe,0.0182797870632515
Virginia,UNLV,0.014457087680997103
Virginia,USC,0.017366107757953123
Virginia,UTEP,0.017950145478432766
Virginia,UTSA,0.010911814912165915
Virginia,Utah,0.011811790129625348
Virginia,Utah State,0.014914008054413268
Virginia,Vanderbilt,0.01035792173189317
Virginia,Virginia Tech,0.014680431511482503
Virginia,Wake Forest,0.020910156057164914
Virginia,Washington,0.018371861989274298
Virginia,Washington State,0.021119452711671666
Virginia,West Virginia,0.02104204818453058
Virginia,Western Kentucky,0.02205180765320915
Virginia,Western Michigan,0.013301515179963147
Virginia,Wisconsin,0.024578014754046792
Virginia,Wyoming,0.01940662675999148
Virginia Tech,Air Force,0.017377241840160325
Virginia Tech,Akron,0.020451552597918872
Virginia Tech,Alabama,0.011953023932560564
Virginia Tech,App State,0.012904679545504495
Virginia Tech,Arizona,0.019861499820977634
Virginia Tech,Arizona State,0.012242830882747042
Virginia Tech,Arkansas,0.018337217398938704
Virginia Tech,Arkansas State,0.021030394080101832
Virginia Tech,Army,0.01839252528128683
Virginia Tech,Auburn,0.019939006535296608
Virginia Tech,BYU,0.02038696825636205
Virginia Tech,Ball State,0.013536352370524708
Virginia Tech,Baylor,0.0147909057142274
Virginia Tech,Boise State,0.02221535190144925
Virginia Tech,Boston College,0.01664033162675465
Virginia Tech,Bowling Green,0.015919680672553838
Virginia Tech,Buffalo,0.0163665044880767
Virginia Tech,California,0.0196507654948613
Virginia Tech,Central Michigan,0.014324047861828153
Virginia Tech,Charlotte,0.020427194074122017
Virginia Tech,Cincinnati,0.015483930612551763
Virginia Tech,Clemson,0.017611937660686548
Virginia Tech,Coastal Carolina,0.017024612881414183
Virginia Tech,Colorado,0.01921775787295345
Virginia Tech,Colorado State,0.014019683684565503
Virginia Tech,Delaware,0.014000924094751831
Virginia Tech,Duke,0.012383506144964132
Virginia Tech,East Carolina,0.023745441718357855
Virginia Tech,Eastern Michigan,0.016386791855781693
Virginia Tech,Florida,0.015825194161660266
Virginia Tech,Florida Atlantic,0.015491753652583746
Virginia Tech,Florida International,0.01558715207087003
Virginia Tech,Florida State,0.024348514447719294
Virginia Tech,Fresno State,0.02420175548780354
Virginia Tech,Georgia,0.018692733758753428
Virginia Tech,Georgia Southern,0.022130691505931447
Virginia Tech,Georgia State,0.013638182962976043
Virginia Tech,Georgia Tech,0.016858116387362454
Virginia Tech,Hawai'i,0.01823197263550357
Virginia Tech,Houston,0.01778576942386525
Virginia Tech,Illinois,0.016365910648341208
Virginia Tech,Indiana,0.017214489069334545
Virginia Tech,Iowa,0.01761321890865043
Virginia Tech,Iowa State,0.013433582642852337
Virginia Tech,Jacksonville State,0.016869586622010373
Virginia Tech,James Madison,0.019056343669129817
Virginia Tech,Kansas,0.020431975956238583
Virginia Tech,Kansas State,0.01401008203952895
Virginia Tech,Kennesaw State,0.01834639847459749
Virginia Tech,Kent State,0.008691515810316443
Virginia Tech,Kentucky,0.013445453337143759
Virginia Tech,LSU,0.014238802423497194
Virginia Tech,Liberty,0.017598671485396282
Virginia Tech,Louisiana,0.022557983897225693
Virginia Tech,Louisiana Tech,0.015705476749072387
Virginia Tech,Louisville,0.0164028596932344
Virginia Tech,Marshall,0.021491249287873656
Virginia Tech,Maryland,0.017467044289662007
Virginia Tech,Massachusetts,0.01735080912884573
Virginia Tech,Memphis,0.02626545823066244
Virginia Tech,Miami,0.014938212755197218
Virginia Tech,Miami (OH),0.016639479547433684
Virginia Tech,Michigan,0.014685063205216804
Virginia Tech,Michigan State,0.019756517443779376
Virginia Tech,Middle Tennessee,0.0132597289074584
Virginia Tech,Minnesota,0.017694931340111773
Virginia Tech,Mississippi State,0.014820270619919933
Virginia Tech,Missouri,0.014660077276304482
Virginia Tech,Missouri State,0.0126472569387705
Virginia Tech,NC State,0.01307646035950833
Virginia Tech,Navy,0.029504923111081
Virginia Tech,Nebraska,0.012824597101901754
Virginia Tech,Nevada,0.009461028916016953
Virginia Tech,New Mexico,0.010791627764353239
Virginia Tech,New Mexico State,0.01663183149968551
Virginia Tech,North Carolina,0.01239069469196756
Virginia Tech,North Dakota State,0.011021688986258209
Virginia Tech,North Texas,0.02847853742727013
Virginia Tech,Northern Illinois,0.015779241917944945
Virginia Tech,Northwestern,0.016628500387599082
Virginia Tech,Notre Dame,0.013306315663100162
Virginia Tech,Ohio,0.024068421260899028
Virginia Tech,Ohio State,0.015901113036193265
Virginia Tech,Oklahoma,0.017166119651801134
Virginia Tech,Oklahoma State,0.010128866282582409
Virginia Tech,Old Dominion,0.019672609247038716
Virginia Tech,Ole Miss,0.016764326499622364
Virginia Tech,Oregon,0.01830225773213966
Virginia Tech,Oregon State,0.0228031471676076
Virginia Tech,Penn State,0.015679039526719438
Virginia Tech,Pittsburgh,0.018366781985646917
Virginia Tech,Purdue,0.01787182297264371
Virginia Tech,Rice,0.016056375526349607
Virginia Tech,Rutgers,0.01940528244626531
Virginia Tech,SMU,0.019365026450789517
Virginia Tech,Sacramento State,0.01341579238968157
Virginia Tech,Sam Houston,0.01598171730532469
Virginia Tech,San Diego State,0.017095101554716764
Virginia Tech,San José State,0.011828471438683423
Virginia Tech,South Alabama,0.01761899508256383
Virginia Tech,South Carolina,0.02108667003802773
Virginia Tech,South Florida,0.01537681673714535
Virginia Tech,Southern Miss,0.023424083986015233
Virginia Tech,Stanford,0.018807012893299755
Virginia Tech,Syracuse,0.011133701535754041
Virginia Tech,TCU,0.01970589903252113
Virginia Tech,Temple,0.016658111726809578
Virginia Tech,Tennessee,0.014135860620352608
Virginia Tech,Texas,0.024378658232528626
Virginia Tech,Texas A&M,0.019315407390143778
Virginia Tech,Texas State,0.019379810644907243
Virginia Tech,Texas Tech,0.02368136435651414
Virginia Tech,Toledo,0.016792146180562576
Virginia Tech,Troy,0.015744199049461432
Virginia Tech,Tulane,0.017371052952307446
Virginia Tech,Tulsa,0.019103864026768638
Virginia Tech,UAB,0.014915921083868447
Virginia Tech,UCF,0.02034893439142379
Virginia Tech,UCLA,0.014492913917051474
Virginia Tech,UConn,0.016678911615123602
Virginia Tech,UL Monroe,0.01883404786122239
Virginia Tech,UNLV,0.014684329861067876
Virginia Tech,USC,0.020499181694271423
Virginia Tech,UTEP,0.020711874568789482
Virginia Tech,UTSA,0.01743874524283375
Virginia Tech,Utah,0.018461615059728414
Virginia Tech,Utah State,0.0174263597206184
Virginia Tech,Vanderbilt,0.015924871310073696
Virginia Tech,Virginia,0.014495288875809004
Virginia Tech,Wake Forest,0.01866886544373108
Virginia Tech,Washington,0.014962226904566911
Virginia Tech,Washington State,0.018370806874763456
Virginia Tech,West Virginia,0.022204833089160693
Virginia Tech,Western Kentucky,0.015877472007696285
Virginia Tech,Western Michigan,0.015813637538401922
Virginia Tech,Wisconsin,0.013304381342629585
Virginia Tech,Wyoming,0.020127964722365287
Wake Forest,Air Force,0.012414957474308244
Wake Forest,Akron,0.02520910586063619
Wake Forest,Alabama,0.017950962779745908
Wake Forest,App State,0.007942395179652414
Wake Forest,Arizona,0.014899215455125556
Wake Forest,Arizona State,0.010181734175109064
Wake Forest,Arkansas,0.013374933033086624
Wake Forest,Arkansas State,0.01606810971424975
Wake Forest,Army,0.013430240915434748
Wake Forest,Auburn,0.023388063626388716
Wake Forest,BYU,0.015424683890509973
Wake Forest,Ball State,0.014177977296093339
Wake Forest,Baylor,0.013243181380872406
Wake Forest,Boise State,0.017253067535597168
Wake Forest,Boston College,0.014276325410598187
Wake Forest,Bowling Green,0.010957396306701757
Wake Forest,Buffalo,0.02236444333526205
Wake Forest,California,0.013652826647675951
Wake Forest,Central Michigan,0.009361763495976073
Wake Forest,Charlotte,0.02072921636448029
Wake Forest,Cincinnati,0.01032097217661718
Wake Forest,Clemson,0.012649653294834468
Wake Forest,Coastal Carolina,0.012062328515562104
Wake Forest,Colorado,0.01822548770746536
Wake Forest,Colorado State,0.011557790974806479
Wake Forest,Delaware,0.018324306829574477
Wake Forest,Duke,0.01664882471591888
Wake Forest,East Carolina,0.018783157352505776
Wake Forest,Eastern Michigan,0.011424507489929611
Wake Forest,Florida,0.010862909795808185
Wake Forest,Florida Atlantic,0.0094938148053984
Wake Forest,Florida International,0.01665129963159805
Wake Forest,Florida State,0.019386230081867212
Wake Forest,Fresno State,0.021158390469420252
Wake Forest,Georgia,0.013730449392901346
Wake Forest,Georgia Southern,0.028128630353116794
Wake Forest,Georgia State,0.008675898597123963
Wake Forest,Georgia Tech,0.011895832021510372
Wake Forest,Hawai'i,0.013269688269651489
Wake Forest,Houston,0.012823485058013166
Wake Forest,Illinois,0.011745116958206328
Wake Forest,Indiana,0.012252204703482462
Wake Forest,Iowa,0.015405571944449142
Wake Forest,Iowa State,0.01013463983978996
Wake Forest,Jacksonville State,0.01190730225615829
Wake Forest,James Madison,0.014094059303277739
Wake Forest,Kansas,0.017528912952680824
Wake Forest,Kansas State,0.013063000968264023
Wake Forest,Kennesaw State,0.013384114108745408
Wake Forest,Kent State,0.003908822351174783
Wake Forest,Kentucky,0.008483168971291678
Wake Forest,LSU,0.02023674127068254
Wake Forest,Liberty,0.012636387119544203
Wake Forest,Louisiana,0.017595699531373615
Wake Forest,Louisiana Tech,0.021703415596257734
Wake Forest,Louisville,0.011440575327382319
Wake Forest,Marshall,0.016528964922021577
Wake Forest,Maryland,0.01421719671358027
Wake Forest,Massachusetts,0.021491831686707215
Wake Forest,Memphis,0.02026751938347709
Wake Forest,Miami,0.009975928389345138
Wake Forest,Miami (OH),0.01440154581241299
Wake Forest,Michigan,0.009722778839364723
Wake Forest,Michigan State,0.014794233077927297
Wake Forest,Middle Tennessee,0.014315093092257095
Wake Forest,Minnesota,0.012732646974259694
Wake Forest,Mississippi State,0.013018237265567629
Wake Forest,Missouri,0.012808253717760135
Wake Forest,Missouri State,0.017433709980780365
Wake Forest,NC State,0.015032193995260313
Wake Forest,Navy,0.02454263874522892
Wake Forest,Nebraska,0.007862312736049676
Wake Forest,Nevada,0.014709302885350701
Wake Forest,New Mexico,0.00679146492641995
Wake Forest,New Mexico State,0.01166954713383343
Wake Forest,North Carolina,0.015094748817637896
Wake Forest,North Dakota State,0.01483385369953015
Wake Forest,North Texas,0.03447647627445548
Wake Forest,Northern Illinois,0.010816957552092863
Wake Forest,Northwestern,0.011666216021747004
Wake Forest,Notre Dame,0.01455894747471434
Wake Forest,Ohio,0.01910613689504695
Wake Forest,Ohio State,0.010938828670341185
Wake Forest,Oklahoma,0.0148021322048788
Wake Forest,Oklahoma State,0.010658346113426698
Wake Forest,Old Dominion,0.020653304445261943
Wake Forest,Ole Miss,0.011802042133770282
Wake Forest,Oregon,0.012304318884954313
Wake Forest,Oregon State,0.017840862801755522
Wake Forest,Penn State,0.010716755160867359
Wake Forest,Pittsburgh,0.01858675072468614
Wake Forest,Purdue,0.012909538606791632
Wake Forest,Rice,0.011154463245337521
Wake Forest,Rutgers,0.014442998080413228
Wake Forest,SMU,0.014683944875262754
Wake Forest,Sacramento State,0.018672529815046805
Wake Forest,Sam Houston,0.010352134789948597
Wake Forest,San Diego State,0.012132817188864681
Wake Forest,San José State,0.007236588731893671
Wake Forest,South Alabama,0.01265671071671175
Wake Forest,South Carolina,0.016124385672175647
Wake Forest,South Florida,0.01041453237129327
Wake Forest,Southern Miss,0.02942202283320058
Wake Forest,Stanford,0.013844728527447676
Wake Forest,Syracuse,0.007718763490192146
Wake Forest,TCU,0.01474361466666905
Wake Forest,Temple,0.022656050573994925
Wake Forest,Tennessee,0.009173576254500528
Wake Forest,Texas,0.019416373866676544
Wake Forest,Texas A&M,0.01920713050226687
Wake Forest,Texas State,0.014417526279055164
Wake Forest,Texas Tech,0.018719079990662062
Wake Forest,Toledo,0.022790085027747924
Wake Forest,Troy,0.010781914683609353
Wake Forest,Tulane,0.012408768586455366
Wake Forest,Tulsa,0.025101802873953985
Wake Forest,UAB,0.009953636718016367
Wake Forest,UCF,0.024730857346650193
Wake Forest,UCLA,0.010454827638186668
Wake Forest,UConn,0.01827570690106791
Wake Forest,UL Monroe,0.01387176349537031
Wake Forest,UNLV,0.009722045495215796
Wake Forest,USC,0.015536897328419345
Wake Forest,UTEP,0.015749590202937404
Wake Forest,UTSA,0.012476460876981671
Wake Forest,Utah,0.013499330693876332
Wake Forest,Utah State,0.018163301064690406
Wake Forest,Vanderbilt,0.010962586944221616
Wake Forest,Virginia,0.012122660399863632
Wake Forest,Virginia Tech,0.017929724521759643
Wake Forest,Washington,0.018286057586459625
Wake Forest,Washington State,0.024368745721948804
Wake Forest,West Virginia,0.01724254872330861
Wake Forest,Western Kentucky,0.009879533160510937
Wake Forest,Western Michigan,0.01639535913916079
Wake Forest,Wisconsin,0.009985861710298858
Wake Forest,Wyoming,0.015165680356513209
Washington,Air Force,0.023053352311975542
Washington,Akron,0.04339543529371705
Washington,Alabama,0.03613729221282677
Washington,App State,0.023915668424670262
Washington,Arizona,0.017334041974693952
Washington,Arizona State,0.028368063608189924
Washington,Arkansas,0.018483130571236052
Washington,Arkansas State,0.018722559874782954
Washington,Army,0.01883800319062546
Washington,Auburn,0.041574393059469576
Washington,BYU,0.027110126036153696
Washington,Ball State,0.0323643067291742
Washington,Baylor,0.03142951081395327
Washington,Boise State,0.030652406051050577
Washington,Boston College,0.03246265484367905
Washington,Bowling Green,0.028157680192684074
Washington,Buffalo,0.04055077276834291
Washington,California,0.026813093253951037
Washington,Central Michigan,0.02371803231803266
Washington,Charlotte,0.03449301573587647
Washington,Cincinnati,0.021537091427705497
Washington,Clemson,0.026095986111004027
Washington,Coastal Carolina,0.027079907718285553
Washington,Colorado,0.03641181714054622
Washington,Colorado State,0.022800664285609253
Washington,Delaware,0.03651063626265534
Washington,Duke,0.034835154148999736
Washington,East Carolina,0.031263193709760224
Washington,Eastern Michigan,0.024766433822166933
Washington,Florida,0.02322263273979034
Washington,Florida Atlantic,0.023629066745323644
Washington,Florida International,0.03483762906467891
Washington,Florida State,0.0241000150572308
Washington,Fresno State,0.039344719902501116
Washington,Georgia,0.027979919441105287
Washington,Georgia Southern,0.04631495978619765
Washington,Georgia State,0.02318216500719871
Washington,Georgia Tech,0.02234510737504029
Washington,Hawai'i,0.019866053922876374
Washington,Houston,0.027195754269036122
Washington,Illinois,0.02045443732183355
Washington,Indiana,0.01970086101694296
Washington,Iowa,0.03359190137753
Washington,Iowa State,0.02832096927287082
Washington,Jacksonville State,0.02153681553788105
Washington,James Madison,0.032063032353515916
Washington,Kansas,0.03571524238576168
Washington,Kansas State,0.031249330401344883
Washington,Kennesaw State,0.028091670029362723
Washington,Kent State,0.028419769103525037
Washington,Kentucky,0.023374894633030996
Washington,LSU,0.0384230707037634
Washington,Liberty,0.026971507867142395
Washington,Louisiana,0.03405632462691002
Washington,Louisiana Tech,0.03988974502933859
Washington,Louisville,0.028948703492540258
Washington,Marshall,0.027201970716514184
Washington,Maryland,0.03240352614666113
Washington,Massachusetts,0.03967816111978807
Washington,Memphis,0.027287415810845744
Washington,Miami,0.027395053372909685
Washington,Miami (OH),0.03258787524549385
Washington,Michigan,0.022135284764957953
Washington,Michigan State,0.021040665154517985
Washington,Middle Tennessee,0.032501422525337956
Washington,Minnesota,0.019125416630062984
Washington,Mississippi State,0.03120456669864849
Washington,Missouri,0.030994583150840995
Washington,Missouri State,0.03562003941386122
Washington,NC State,0.033218523428341175
Washington,Navy,0.025546958988490895
Washington,Nebraska,0.023995750868273002
Washington,Nevada,0.03289563231843156
Washington,New Mexico,0.026028720205821518
Washington,New Mexico State,0.024884381084571833
Washington,North Carolina,0.03328107825071876
Washington,North Dakota State,0.025798658983916548
Washington,North Texas,0.05266280570753634
Washington,Northern Illinois,0.02104110605222981
Washington,Northwestern,0.021910688087418383
Washington,Notre Dame,0.032745276907795204
Washington,Ohio,0.02588079690508793
Washington,Ohio State,0.02494699439978063
Washington,Oklahoma,0.03298846163795966
Washington,Oklahoma State,0.028844675546507558
Washington,Old Dominion,0.0388396338783428
Washington,Ole Miss,0.020056021470552392
Washington,Oregon,0.027040487325427826
Washington,Oregon State,0.0321622165018058
Washington,Penn State,0.024106366421891456
Washington,Pittsburgh,0.036773080157767
Washington,Purdue,0.03033230965981142
Washington,Rice,0.02934079267841838
Washington,Rutgers,0.017415065523909447
Washington,SMU,0.03287027430834361
Washington,Sacramento State,0.036858859248127665
Washington,Sam Houston,0.02374278733443412
Washington,San Diego State,0.019725246415457993
Washington,San José State,0.02542291816497453
Washington,South Alabama,0.028791851329597037
Washington,South Carolina,0.0313741683767223
Washington,South Florida,0.02815608947129678
Washington,Southern Miss,0.04760835226628144
Washington,Stanford,0.02871561542916001
Washington,Syracuse,0.025905092923273008
Washington,TCU,0.02832780641722313
Washington,Temple,0.04084238000707578
Washington,Tennessee,0.02268448734982215
Washington,Texas,0.03271512619367534
Washington,Texas A&M,0.037393459935347734
Washington,Texas State,0.02932046025188764
Washington,Texas Tech,0.026417912628034886
Washington,Toledo,0.04097641446082878
Washington,Troy,0.023830622423752952
Washington,Tulane,0.02607097044003965
Washington,Tulsa,0.04328813230703485
Washington,UAB,0.02673988856115994
Washington,UCF,0.042917186779731054
Washington,UCLA,0.028641157071267527
Washington,UConn,0.03646203633414877
Washington,UL Monroe,0.017986300108952365
Washington,UNLV,0.02213601810910688
Washington,USC,0.033535574335668325
Washington,UTEP,0.0256439952309422
Washington,UTSA,0.02153532235946733
Washington,Utah,0.02166857576275555
Washington,Utah State,0.03634963049777127
Washington,Vanderbilt,0.02089547666010106
Washington,Virginia,0.030308989832944493
Washington,Virginia Tech,0.0361160539548405
Washington,Wake Forest,0.02305450455829999
Washington,Washington State,0.04255507515502967
Washington,West Virginia,0.02892559784921673
Washington,Western Kentucky,0.008306796272569923
Washington,Western Michigan,0.03458168857224165
Washington,Wisconsin,0.02351596662754517
Washington,Wyoming,0.021022478630474257
Washington State,Air Force,0.014923357811583621
Washington State,Akron,0.021191848722495302
Washington State,Alabama,0.024041731408446877
Washington State,App State,0.019395920106239452
Washington State,Arizona,0.01243909983076631
Washington State,Arizona State,0.020057768768996904
Washington State,Arkansas,0.013963382252805242
Washington State,Arkansas State,0.011270205571642114
Washington State,Army,0.013908074370457118
Washington State,Auburn,0.01937080648824783
Washington State,BYU,0.011913631395381895
Washington State,Ball State,0.01876424728121924
Washington State,Baylor,0.017509693937516547
Washington State,Boise State,0.010085247750294696
Washington State,Boston College,0.015660268024989297
Washington State,Bowling Green,0.01638091897919011
Washington State,Buffalo,0.019232333009357817
Washington State,California,0.022293344935520227
Washington State,Central Michigan,0.017976551789915793
Washington State,Charlotte,0.018450025138542932
Washington State,Cincinnati,0.017017343109274687
Washington State,Clemson,0.014688661991057398
Washington State,Coastal Carolina,0.015275986770329762
Washington State,Colorado,0.014208230569324472
Washington State,Colorado State,0.018280915967178443
Washington State,Delaware,0.018299675556992114
Washington State,Duke,0.019917093506779816
Washington State,East Carolina,0.009059607138538477
Washington State,Eastern Michigan,0.015913807795962253
Washington State,Florida,0.01647540549008368
Washington State,Florida Atlantic,0.019109318426892834
Washington State,Florida International,0.016713447580873914
Washington State,Florida State,0.007952085204024652
Washington State,Fresno State,0.017141133331279368
Washington State,Georgia,0.01360786589299052
Washington State,Georgia Southern,0.024111373214975907
Washington State,Georgia State,0.0186624166887679
Washington State,Georgia Tech,0.015442483264381494
Washington State,Hawai'i,0.014068627016240377
Washington State,Houston,0.0145148302278787
Washington State,Illinois,0.01593468900340274
Washington State,Indiana,0.015086110582409403
Washington State,Iowa,0.014687380743093519
Washington State,Iowa State,0.01886701700889161
Washington State,Jacksonville State,0.015431013029733575
Washington State,James Madison,0.013244255982614127
Washington State,Kansas,0.013511655814539936
Washington State,Kansas State,0.018290517612214997
Washington State,Kennesaw State,0.013954201177146457
Washington State,Kent State,0.023900020785094227
Washington State,Kentucky,0.01885514631460019
Washington State,LSU,0.027685510325079342
Washington State,Liberty,0.014701928166347663
Washington State,Louisiana,0.011852738055688272
Washington State,Louisiana Tech,0.023831129174863533
Washington State,Louisville,0.015897739958509547
Washington State,Marshall,0.01080935036387029
Washington State,Maryland,0.01483355536208194
Washington State,Massachusetts,0.017474574548566327
Washington State,Memphis,0.02428477652161798
Washington State,Miami,0.01736238689654673
Washington State,Miami (OH),0.015661120104310262
Washington State,Michigan,0.017615536446527143
Washington State,Michigan State,0.01254408220796457
Washington State,Middle Tennessee,0.019040870744285548
Washington State,Minnesota,0.014605668311632172
Washington State,Mississippi State,0.01748032903182401
Washington State,Missouri,0.017640522375439463
Washington State,Missouri State,0.01965334271297345
Washington State,NC State,0.019224139292235615
Washington State,Navy,0.004064750993034281
Washington State,Nebraska,0.019476002549842192
Washington State,Nevada,0.022839570735726993
Washington State,New Mexico,0.021508971887390708
Washington State,New Mexico State,0.015668768152058435
Washington State,North Carolina,0.019909904959776386
Washington State,North Dakota State,0.021278910665485738
Washington State,North Texas,0.03045921913631459
Washington State,Northern Illinois,0.016521357733799
Washington State,Northwestern,0.015672099264144864
Washington State,Notre Dame,0.018994283988643782
Washington State,Ohio,0.008232178390844919
Washington State,Ohio State,0.01639948661555068
Washington State,Oklahoma,0.015134479999942814
Washington State,Oklahoma State,0.022171733369161537
Washington State,Old Dominion,0.016636047307121055
Washington State,Ole Miss,0.015536273152121584
Washington State,Oregon,0.022520739006997016
Washington State,Oregon State,0.011136816054704431
Washington State,Penn State,0.01662156012502451
Washington State,Pittsburgh,0.014569493586545253
Washington State,Purdue,0.014428776679100235
Washington State,Rice,0.01624422412539434
Washington State,Rutgers,0.012895317205478637
Washington State,SMU,0.012935573200954429
Washington State,Sacramento State,0.01888480726206238
Washington State,Sam Houston,0.01922303901600331
Washington State,San Diego State,0.015205498097027184
Washington State,San José State,0.020472128213060523
Washington State,South Alabama,0.014681604569180115
Washington State,South Carolina,0.011213929613716218
Washington State,South Florida,0.016923782914598597
Washington State,Southern Miss,0.025404765695059693
Washington State,Stanford,0.013493586758444191
Washington State,Syracuse,0.021166898115989905
Washington State,TCU,0.012594700619222816
Washington State,Temple,0.018638793435854038
Washington State,Tennessee,0.01816473903139134
Washington State,Texas,0.010511539622453587
Washington State,Texas A&M,0.015189873364125984
Washington State,Texas State,0.012920789006836703
Washington State,Texas Tech,0.008619235295229805
Washington State,Toledo,0.020988252498671943
Washington State,Troy,0.016556400602282514
Washington State,Tulane,0.0149295466994365
Washington State,Tulsa,0.021084545735813098
Washington State,UAB,0.0173846785678755
Washington State,UCF,0.020713600208509306
Washington State,UCLA,0.01780768573469247
Washington State,UConn,0.015621688036620344
Washington State,UL Monroe,0.013935012025261932
Washington State,UNLV,0.01761626979067607
Washington State,USC,0.011801417957472523
Washington State,UTEP,0.011588725082954464
Washington State,UTSA,0.014861854408910195
Washington State,Utah,0.013838984592015534
Washington State,Utah State,0.014874239931125547
Washington State,Vanderbilt,0.01637572834167025
Washington State,Virginia,0.017805310775934943
Washington State,Virginia Tech,0.016057009109705485
Washington State,Wake Forest,0.013631734208012867
Washington State,Washington,0.017338372747177033
Washington State,West Virginia,0.010095766562583255
Washington State,Western Kentucky,0.013896790298651825
Washington State,Western Michigan,0.016486962113342024
Washington State,Wisconsin,0.01899621830911436
Washington State,Wyoming,0.012172634929378659
West Virginia,Air Force,0.0326598341951862
West Virginia,Akron,0.02832395120400959
West Virginia,Alabama,0.03356588415046065
West Virginia,App State,0.005482497946301578
West Virginia,Arizona,0.029337455071455004
West Virginia,Arizona State,0.010171079642199758
West Virginia,Arkansas,0.029687872859337515
West Virginia,Arkansas State,0.02155742266099402
West Virginia,Army,0.029669702046141028
West Virginia,Auburn,0.023377409093479413
West Virginia,BYU,0.026442933205073786
West Virginia,Ball State,0.029581473096787176
West Virginia,Baylor,0.03338466533230203
West Virginia,Boise State,0.014793170302246333
West Virginia,Boston College,0.023216444574820624
West Virginia,Bowling Green,0.026011462766987
West Virginia,Buffalo,0.03872410828755437
West Virginia,California,0.028484548481108728
West Virginia,Central Michigan,0.03056342393352519
West Virginia,Charlotte,0.016296031769886307
West Virginia,Cincinnati,0.028076561978887072
West Virginia,Clemson,0.02408953800469615
West Virginia,Coastal Carolina,0.040226789540604484
West Virginia,Colorado,0.03146987268130992
West Virginia,Colorado State,0.02060330284066872
